"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.22064 0.8948 0.8948
0.22074 0.9073 0.9073
0.22084 0.8972 0.8972
0.22094 0.9115 0.9115
0.22104 0.9121 0.9121
0.22114 0.8997 0.8997
0.22124 0.9145 0.9145
0.22134 0.9013 0.9013
0.22144 0.9139 0.9139
0.22154 0.9157 0.9157
0.22164 0.9145 0.9145
0.22174 0.9061 0.9061
0.22184 0.9073 0.9073
0.22194 0.9207 0.9207
0.22203 0.9085 0.9085
0.22213 0.9103 0.9103
0.22223 0.9223 0.9223
0.22233 0.9169 0.9169
0.22243 0.9115 0.9115
0.22253 0.9181 0.9181
0.22263 0.9129 0.9129
0.22273 0.9133 0.9133
0.22283 0.9253 0.9253
0.22293 0.9205 0.9205
0.22303 0.9265 0.9265
0.22313 0.9211 0.9211
0.22323 0.9283 0.9283
0.22333 0.9277 0.9277
0.22343 0.9231 0.9231
0.22353 0.9295 0.9295
0.22362 0.9349 0.9349
0.22372 0.9313 0.9313
0.22382 0.9193 0.9193
0.22392 0.9271 0.9271
0.22402 0.9319 0.9319
0.22412 0.9219 0.9219
0.22422 0.9331 0.9331
0.22432 0.9325 0.9325
0.22442 0.9235 0.9235
0.22452 0.9229 0.9229
0.22462 0.9331 0.9331
0.22472 0.9355 0.9355
0.22482 0.9259 0.9259
0.22492 0.9363 0.9363
0.22502 0.9367 0.9367
0.22512 0.9295 0.9295
0.22521 0.9379 0.9379
0.22531 0.9283 0.9283
0.22541 0.9409 0.9409
0.22551 0.9403 0.9403
0.22561 0.9297 0.9297
0.22571 0.9415 0.9415
0.22581 0.9415 0.9415
0.22591 0.9451 0.9451
0.22601 0.9319 0.9319
0.22611 0.9427 0.9427
0.22621 0.9331 0.9331
0.22631 0.9469 0.9469
0.22641 0.9339 0.9339
0.22651 0.9493 0.9493
0.22661 0.9535 0.9535
0.22671 0.9403 0.9403
0.22681 0.9505 0.9505
0.22690 0.9535 0.9535
0.22700 0.9391 0.9391
0.22710 0.9531 0.9531
0.22720 0.9547 0.9547
0.22730 0.9499 0.9499
0.22740 0.9493 0.9493
0.22750 0.9499 0.9499
0.22760 0.9499 0.9499
0.22770 0.9703 0.9703
0.22780 0.9595 0.9595
0.22790 0.9735 0.9735
0.22800 0.9403 0.9403
0.22810 0.9535 0.9535
0.22820 0.9403 0.9403
0.22830 0.9559 0.9559
0.22840 0.9595 0.9595
0.22849 0.9679 0.9679
0.22859 0.9549 0.9549
0.22869 0.9157 0.9157
0.22879 0.9157 0.9157
0.22889 0.9169 0.9169
0.22899 0.9181 0.9181
0.22909 0.9187 0.9187
0.22919 0.9205 0.9205
0.22929 0.9199 0.9199
0.22939 0.9213 0.9213
0.22949 0.9247 0.9247
0.22959 0.9247 0.9247
0.22969 0.9265 0.9265
0.22979 0.9271 0.9271
0.22989 0.9277 0.9277
0.22999 0.9289 0.9289
0.23008 0.9291 0.9291
0.23018 0.9283 0.9283
0.23028 0.9301 0.9301
0.23038 0.9331 0.9331
0.23048 0.9337 0.9337
0.23058 0.9355 0.9355
0.23068 0.9391 0.9391
0.23078 0.9409 0.9409
0.23088 0.9459 0.9459
0.23098 0.9493 0.9493
0.23108 0.9505 0.9505
0.23118 0.9571 0.9571
0.23128 0.9601 0.9601
0.23138 0.9703 0.9703
0.23148 0.9907 0.9907
0.23158 0.9819 0.9819
0.23168 0.9109 0.9109
0.23177 0.9193 0.9193
0.23187 0.9223 0.9223
0.23197 0.9283 0.9283
0.23207 0.9307 0.9307
0.23217 0.9331 0.9331
0.23227 0.9379 0.9379
0.23237 0.9435 0.9435
0.23247 0.9487 0.9487
0.23257 0.9535 0.9535
0.23267 0.9565 0.9565
0.23277 0.9595 0.9595
0.23287 0.9619 0.9619
0.23297 0.9679 0.9679
0.23307 0.9693 0.9693
0.23317 0.9769 0.9769
0.23327 0.9823 0.9823
0.23336 0.9877 0.9877
0.23346 0.9985 0.9985
0.23356 0.9175 0.9175
0.23366 0.9055 0.9055
0.23376 0.9145 0.9145
0.23386 0.9195 0.9195
0.23396 0.9211 0.9211
0.23406 0.9211 0.9211
0.23416 0.9247 0.9247
0.23426 0.9259 0.9259
0.23436 0.9271 0.9271
0.23446 0.9277 0.9277
0.23456 0.9303 0.9303
0.23466 0.9313 0.9313
0.23476 0.9337 0.9337
0.23486 0.9337 0.9337
0.23496 0.9361 0.9361
0.23505 0.9361 0.9361
0.23515 0.9379 0.9379
0.23525 0.9385 0.9385
0.23535 0.9393 0.9393
0.23545 0.9403 0.9403
0.23555 0.9379 0.9379
0.23565 0.9427 0.9427
0.23575 0.9427 0.9427
0.23585 0.9439 0.9439
0.23595 0.9439 0.9439
0.23605 0.9435 0.9435
0.23615 0.9445 0.9445
0.23625 0.9451 0.9451
0.23635 0.9451 0.9451
0.23645 0.9481 0.9481
0.23655 0.9487 0.9487
0.23664 0.9469 0.9469
0.23674 0.9505 0.9505
0.23684 0.9513 0.9513
0.23694 0.9523 0.9523
0.23704 0.9517 0.9517
0.23714 0.9529 0.9529
0.23724 0.8966 0.8966
0.23734 0.9505 0.9505
0.23744 0.8978 0.8978
0.23754 0.8991 0.8991
0.23764 0.9559 0.9559
0.23774 0.9007 0.9007
0.23784 0.9037 0.9037
0.23794 0.9601 0.9601
0.23804 0.9043 0.9043
0.23814 0.9049 0.9049
0.23823 0.9055 0.9055
0.23833 0.9621 0.9621
0.23843 0.9073 0.9073
0.23853 0.9091 0.9091
0.23863 0.9085 0.9085
0.23873 0.9637 0.9637
0.23883 0.9115 0.9115
0.23893 0.9115 0.9115
0.23903 0.9129 0.9129
0.23913 0.9145 0.9145
0.23923 0.9631 0.9631
0.23933 0.9139 0.9139
0.23943 0.9163 0.9163
0.23953 0.9685 0.9685
0.23963 0.9145 0.9145
0.23973 0.9787 0.9787
0.23983 0.9303 0.9303
0.23992 0.9331 0.9331
0.24002 0.9595 0.9595
0.24012 0.9913 0.9913
0.24022 0.9655 0.9655
0.24032 0.9967 0.9967
0.24042 0.9889 0.9889
0.24052 0.9903 0.9903
0.24062 0.9577 0.9577
0.24072 0.9649 0.9649
0.24082 0.9781 0.9781
0.24092 0.9889 0.9889
0.24102 0.9025 0.9025
0.24112 0.9079 0.9079
0.24122 0.9085 0.9085
0.24132 0.9129 0.9129
0.24142 0.9181 0.9181
0.24151 0.9199 0.9199
0.24161 0.9217 0.9217
0.24171 0.9241 0.9241
0.24181 0.9259 0.9259
0.24191 0.9301 0.9301
0.24201 0.9303 0.9303
0.24211 0.9367 0.9367
0.24221 0.9409 0.9409
0.24231 0.9457 0.9457
0.24241 0.9487 0.9487
0.24251 0.9511 0.9511
0.24261 0.9535 0.9535
0.24271 0.9547 0.9547
0.24281 0.9573 0.9573
0.24291 0.9595 0.9595
0.24301 0.9619 0.9619
0.24310 0.9295 0.9295
0.24320 0.9451 0.9451
0.24330 0.9463 0.9463
0.24340 0.9505 0.9505
0.24350 0.9801 0.9801
0.24360 0.9625 0.9625
0.24370 0.9637 0.9637
0.24380 0.9145 0.9145
0.24390 0.8876 0.8876
0.24400 0.8942 0.8942
0.24410 0.8888 0.8888
0.24420 0.8966 0.8966
0.24430 0.9009 0.9009
0.24440 0.9025 0.9025
0.24450 0.9025 0.9025
0.24460 0.9037 0.9037
0.24470 0.9043 0.9043
0.24479 0.9049 0.9049
0.24489 0.9067 0.9067
0.24499 0.9099 0.9099
0.24509 0.9115 0.9115
0.24519 0.9133 0.9133
0.24529 0.9151 0.9151
0.24539 0.9187 0.9187
0.24549 0.9187 0.9187
0.24559 0.9139 0.9139
0.24569 0.9085 0.9085
0.24579 0.9111 0.9111
0.24589 0.9109 0.9109
0.24599 0.9061 0.9061
0.24609 0.9133 0.9133
0.24619 0.9151 0.9151
0.24629 0.9145 0.9145
0.24638 0.9145 0.9145
0.24648 0.9165 0.9165
0.24658 0.9157 0.9157
0.24668 0.9169 0.9169
0.24678 0.9175 0.9175
0.24688 0.9187 0.9187
0.24698 0.9181 0.9181
0.24708 0.9193 0.9193
0.24718 0.9133 0.9133
0.24728 0.9207 0.9207
0.24738 0.9205 0.9205
0.24748 0.9211 0.9211
0.24758 0.9211 0.9211
0.24768 0.9223 0.9223
0.24778 0.9217 0.9217
0.24788 0.9157 0.9157
0.24797 0.9447 0.9447
0.24807 0.9625 0.9625
0.24817 0.9289 0.9289
0.24827 0.9241 0.9241
0.24837 0.9259 0.9259
0.24847 0.9271 0.9271
0.24857 0.9265 0.9265
0.24867 0.9289 0.9289
0.24877 0.9303 0.9303
0.24887 0.9313 0.9313
0.24897 0.9343 0.9343
0.24907 0.9337 0.9337
0.24917 0.9355 0.9355
0.24927 0.9379 0.9379
0.24937 0.9319 0.9319
0.24947 0.9489 0.9489
0.24957 0.9379 0.9379
0.24966 0.9391 0.9391
0.24976 0.9433 0.9433
0.24986 0.9595 0.9595
0.24996 0.9415 0.9415
0.25006 0.9789 0.9789
0.25016 0.9559 0.9559
0.25026 0.9439 0.9439
0.25036 0.9247 0.9247
0.25046 0.9247 0.9247
0.25056 0.9271 0.9271
0.25066 0.9277 0.9277
0.25076 0.9295 0.9295
0.25086 0.9307 0.9307
0.25096 0.9325 0.9325
0.25106 0.9331 0.9331
0.25116 0.9331 0.9331
0.25125 0.9349 0.9349
0.25135 0.9352 0.9352
0.25145 0.9355 0.9355
0.25155 0.9343 0.9343
0.25165 0.9361 0.9361
0.25175 0.9361 0.9361
0.25185 0.9349 0.9349
0.25195 0.9367 0.9367
0.25205 0.9355 0.9355
0.25215 0.9367 0.9367
0.25225 0.9361 0.9361
0.25235 0.9367 0.9367
0.25245 0.9367 0.9367
0.25255 0.9187 0.9187
0.25265 0.9289 0.9289
0.25275 0.9211 0.9211
0.25284 0.9226 0.9226
0.25294 0.9259 0.9259
0.25304 0.9331 0.9331
0.25314 0.9307 0.9307
0.25324 0.9355 0.9355
0.25334 0.9367 0.9367
0.25344 0.9349 0.9349
0.25354 0.9355 0.9355
0.25364 0.9367 0.9367
0.25374 0.9361 0.9361
0.25384 0.9397 0.9397
0.25394 0.9409 0.9409
0.25404 0.9481 0.9481
0.25414 0.9517 0.9517
0.25424 0.9547 0.9547
0.25434 0.9676 0.9676
0.25444 0.9715 0.9715
0.25453 0.9757 0.9757
0.25463 0.9805 0.9805
0.25473 0.9835 0.9835
0.25483 0.9955 0.9955
0.25493 0.9595 0.9595
0.25503 0.9373 0.9373
0.25513 0.9391 0.9391
0.25523 0.9379 0.9379
0.25533 0.9391 0.9391
0.25543 0.9397 0.9397
0.25553 0.9397 0.9397
0.25563 0.9403 0.9403
0.25573 0.9415 0.9415
0.25583 0.9406 0.9406
0.25593 0.9433 0.9433
0.25603 0.9415 0.9415
0.25612 0.9427 0.9427
0.25622 0.9445 0.9445
0.25632 0.9433 0.9433
0.25642 0.9445 0.9445
0.25652 0.9451 0.9451
0.25662 0.9463 0.9463
0.25672 0.9487 0.9487
0.25682 0.9493 0.9493
0.25692 0.9505 0.9505
0.25702 0.9523 0.9523
0.25712 0.9535 0.9535
0.25722 0.9541 0.9541
0.25732 0.9550 0.9550
0.25742 0.9553 0.9553
0.25752 0.9565 0.9565
0.25762 0.9589 0.9589
0.25772 0.9601 0.9601
0.25781 0.9631 0.9631
0.25791 0.9649 0.9649
0.25801 0.9661 0.9661
0.25811 0.9703 0.9703
0.25821 0.9733 0.9733
0.25831 0.9751 0.9751
0.25841 0.9769 0.9769
0.25851 0.7988 0.7988
0.25861 0.7268 0.7268
0.25871 0.7322 0.7322
0.25881 0.7463 0.7463
0.25891 0.7514 0.7514
0.25901 0.7580 0.7580
0.25911 0.7718 0.7718
0.25921 0.9373 0.9373
0.25931 0.9487 0.9487
0.25940 0.9613 0.9613
0.25950 0.9673 0.9673
0.25960 0.9715 0.9715
0.25970 0.9757 0.9757
0.25980 0.9787 0.9787
0.25990 0.9553 0.9553
0.26000 0.8768 0.8768
0.26010 0.8918 0.8918
0.26020 0.8924 0.8924
0.26030 0.8944 0.8944
0.26040 0.8984 0.8984
0.26050 0.9007 0.9007
0.26060 0.9043 0.9043
0.26070 0.9073 0.9073
0.26080 0.9103 0.9103
0.26090 0.9091 0.9091
0.26099 0.9073 0.9073
0.26109 0.9127 0.9127
0.26119 0.9163 0.9163
0.26129 0.9103 0.9103
0.26139 0.9097 0.9097
0.26149 0.9127 0.9127
0.26159 0.9139 0.9139
0.26169 0.9127 0.9127
0.26179 0.9154 0.9154
0.26189 0.9157 0.9157
0.26199 0.9169 0.9169
0.26209 0.9145 0.9145
0.26219 0.9193 0.9193
0.26229 0.9229 0.9229
0.26239 0.9241 0.9241
0.26249 0.9229 0.9229
0.26259 0.9733 0.9733
0.26268 0.9259 0.9259
0.26278 0.9283 0.9283
0.26288 0.9283 0.9283
0.26298 0.9295 0.9295
0.26308 0.9301 0.9301
0.26318 0.9319 0.9319
0.26328 0.9322 0.9322
0.26338 0.9343 0.9343
0.26348 0.9337 0.9337
0.26358 0.9337 0.9337
0.26368 0.9373 0.9373
0.26378 0.9373 0.9373
0.26388 0.9397 0.9397
0.26398 0.9397 0.9397
0.26408 0.9397 0.9397
0.26418 0.9415 0.9415
0.26427 0.9439 0.9439
0.26437 0.9451 0.9451
0.26447 0.9433 0.9433
0.26457 0.9475 0.9475
0.26467 0.9463 0.9463
0.26477 0.9496 0.9496
0.26487 0.9517 0.9517
0.26497 0.9511 0.9511
0.26507 0.9481 0.9481
0.26517 0.9553 0.9553
0.26527 0.9529 0.9529
0.26537 0.9559 0.9559
0.26547 0.9619 0.9619
0.26557 0.9553 0.9553
0.26567 0.9649 0.9649
0.26577 0.9685 0.9685
0.26586 0.9655 0.9655
0.26596 0.9781 0.9781
0.26606 0.9883 0.9883
0.26616 0.9979 0.9979
0.26626 0.9688 0.9688
0.26636 0.9541 0.9541
0.26646 0.9559 0.9559
0.26656 0.9577 0.9577
0.26666 0.9613 0.9613
0.26676 0.9679 0.9679
0.26686 0.9745 0.9745
0.26696 0.9943 0.9943
0.26706 0.9691 0.9691
0.26716 0.9379 0.9379
0.26726 0.9451 0.9451
0.26736 0.9499 0.9499
0.26746 0.9577 0.9577
0.26755 0.9673 0.9673
0.26765 0.9715 0.9715
0.26775 0.9838 0.9838
0.26785 0.9919 0.9919
0.26795 0.9991 0.9991
0.26805 1.0195 1.0195
0.26815 0.9007 0.9007
0.26825 0.9037 0.9037
0.26835 0.9073 0.9073
0.26845 0.9091 0.9091
0.26855 0.9091 0.9091
0.26865 0.9103 0.9103
0.26875 0.9121 0.9121
0.26885 0.9121 0.9121
0.26895 0.9145 0.9145
0.26905 0.9157 0.9157
0.26914 0.9169 0.9169
0.26924 0.9178 0.9178
0.26934 0.9199 0.9199
0.26944 0.9205 0.9205
0.26954 0.9211 0.9211
0.26964 0.9229 0.9229
0.26974 0.9241 0.9241
0.26984 0.9241 0.9241
0.26994 0.9253 0.9253
0.27004 0.9271 0.9271
0.27014 0.9271 0.9271
0.27024 0.9283 0.9283
0.27034 0.9283 0.9283
0.27044 0.9277 0.9277
0.27054 0.9295 0.9295
0.27064 0.9283 0.9283
0.27073 0.9304 0.9304
0.27083 0.9307 0.9307
0.27093 0.9307 0.9307
0.27103 0.9307 0.9307
0.27113 0.9307 0.9307
0.27123 0.9307 0.9307
0.27133 0.9319 0.9319
0.27143 0.9325 0.9325
0.27153 0.9319 0.9319
0.27163 0.9337 0.9337
0.27173 0.9343 0.9343
0.27183 0.9343 0.9343
0.27193 0.9355 0.9355
0.27203 0.9361 0.9361
0.27213 0.9361 0.9361
0.27223 0.9370 0.9370
0.27233 0.9367 0.9367
0.27242 0.9373 0.9373
0.27252 0.9379 0.9379
0.27262 0.9385 0.9385
0.27272 0.9385 0.9385
0.27282 0.9403 0.9403
0.27292 0.9391 0.9391
0.27302 0.9409 0.9409
0.27312 0.9409 0.9409
0.27322 0.9421 0.9421
0.27332 0.9427 0.9427
0.27342 0.9421 0.9421
0.27352 0.9433 0.9433
0.27362 0.9439 0.9439
0.27372 0.9442 0.9442
0.27382 0.9463 0.9463
0.27392 0.9457 0.9457
0.27401 0.9463 0.9463
0.27411 0.9463 0.9463
0.27421 0.9481 0.9481
0.27431 0.9493 0.9493
0.27441 0.9511 0.9511
0.27451 0.9511 0.9511
0.27461 0.9529 0.9529
0.27471 0.9541 0.9541
0.27481 0.9553 0.9553
0.27491 0.9553 0.9553
0.27501 0.9565 0.9565
0.27511 0.9577 0.9577
0.27521 0.9592 0.9592
0.27531 0.9589 0.9589
0.27541 0.9589 0.9589
0.27551 0.9625 0.9625
0.27561 0.9619 0.9619
0.27570 0.9643 0.9643
0.27580 0.9673 0.9673
0.27590 0.9733 0.9733
0.27600 0.9763 0.9763
0.27610 0.9769 0.9769
0.27620 0.9877 0.9877
0.27630 0.9643 0.9643
0.27640 0.8948 0.8948
0.27650 0.8990 0.8990
0.27660 0.8888 0.8888
0.27670 0.8920 0.8920
0.27680 0.9043 0.9043
0.27690 0.9079 0.9079
0.27700 0.9109 0.9109
0.27710 0.9151 0.9151
0.27720 0.9133 0.9133
0.27729 0.9169 0.9169
0.27739 0.9169 0.9169
0.27749 0.9205 0.9205
0.27759 0.9199 0.9199
0.27769 0.9229 0.9229
0.27779 0.9253 0.9253
0.27789 0.9271 0.9271
0.27799 0.9289 0.9289
0.27809 0.9301 0.9301
0.27819 0.9322 0.9322
0.27829 0.9319 0.9319
0.27839 0.9343 0.9343
0.27849 0.9349 0.9349
0.27859 0.9355 0.9355
0.27869 0.9355 0.9355
0.27879 0.9373 0.9373
0.27888 0.9391 0.9391
0.27898 0.9397 0.9397
0.27908 0.9391 0.9391
0.27918 0.9409 0.9409
0.27928 0.9397 0.9397
0.27938 0.9673 0.9673
0.27948 0.9925 0.9925
0.27958 0.9637 0.9637
0.27968 0.9490 0.9490
0.27978 0.9637 0.9637
0.27988 0.9517 0.9517
0.27998 0.9643 0.9643
0.28008 0.9541 0.9541
0.28018 0.9697 0.9697
0.28028 0.9697 0.9697
0.28038 0.9997 0.9997
0.28048 0.9661 0.9661
0.28057 0.9445 0.9445
0.28067 0.9451 0.9451
0.28077 0.9451 0.9451
0.28087 0.9475 0.9475
0.28097 0.9487 0.9487
0.28107 0.9499 0.9499
0.28117 0.9508 0.9508
0.28127 0.9529 0.9529
0.28137 0.9553 0.9553
0.28147 0.9565 0.9565
0.28157 0.9571 0.9571
0.28167 0.9589 0.9589
0.28177 0.9607 0.9607
0.28187 0.9607 0.9607
0.28197 0.9625 0.9625
0.28207 0.9631 0.9631
0.28216 0.9649 0.9649
0.28226 0.9637 0.9637
0.28236 0.9643 0.9643
0.28246 0.9655 0.9655
0.28256 0.9679 0.9679
0.28266 0.9700 0.9700
0.28276 0.9697 0.9697
0.28286 0.9703 0.9703
0.28296 0.9751 0.9751
0.28306 0.9781 0.9781
0.28316 0.9745 0.9745
0.28326 0.9817 0.9817
0.28336 0.9841 0.9841
0.28346 0.9847 0.9847
0.28356 0.9847 0.9847
0.28366 0.9889 0.9889
0.28375 0.9961 0.9961
0.28385 0.9421 0.9421
0.28395 0.9457 0.9457
0.28405 0.9163 0.9163
0.28415 0.9730 0.9730
0.28425 0.9811 0.9811
0.28435 0.9721 0.9721
0.28445 0.9523 0.9523
0.28455 0.9049 0.9049
0.28465 0.9055 0.9055
0.28475 0.9055 0.9055
0.28485 0.9085 0.9085
0.28495 0.9091 0.9091
0.28505 0.8642 0.8642
0.28515 0.8648 0.8648
0.28525 0.8666 0.8666
0.28535 0.8678 0.8678
0.28544 0.9163 0.9163
0.28554 0.8696 0.8696
0.28564 0.8716 0.8716
0.28574 0.9217 0.9217
0.28584 0.8732 0.8732
0.28594 0.8756 0.8756
0.28604 0.9247 0.9247
0.28614 0.8816 0.8816
0.28624 0.9307 0.9307
0.28634 0.8834 0.8834
0.28644 0.8876 0.8876
0.28654 0.9379 0.9379
0.28664 0.8930 0.8930
0.28674 0.8924 0.8924
0.28684 0.9445 0.9445
0.28694 0.8978 0.8978
0.28703 0.9523 0.9523
0.28713 0.9088 0.9088
0.28723 0.9589 0.9589
0.28733 0.9115 0.9115
0.28743 0.9691 0.9691
0.28753 0.9853 0.9853
0.28763 0.8984 0.8984
0.28773 0.7724 0.7724
0.28783 0.8846 0.8846
0.28793 0.9511 0.9511
0.28803 0.9583 0.9583
0.28813 0.9625 0.9625
0.28823 0.9691 0.9691
0.28833 0.9739 0.9739
0.28843 0.9793 0.9793
0.28853 0.9493 0.9493
0.28862 0.9778 0.9778
0.28872 0.9403 0.9403
0.28882 0.9127 0.9127
0.28892 0.9169 0.9169
0.28902 0.9229 0.9229
0.28912 0.9253 0.9253
0.28922 0.9259 0.9259
0.28932 0.9283 0.9283
0.28942 0.9319 0.9319
0.28952 0.9337 0.9337
0.28962 0.9349 0.9349
0.28972 0.9373 0.9373
0.28982 0.9397 0.9397
0.28992 0.9439 0.9439
0.29002 0.9451 0.9451
0.29012 0.9460 0.9460
0.29022 0.9481 0.9481
0.29031 0.9499 0.9499
0.29041 0.9517 0.9517
0.29051 0.9541 0.9541
0.29061 0.9547 0.9547
0.29071 0.9565 0.9565
0.29081 0.9595 0.9595
0.29091 0.9637 0.9637
0.29101 0.9655 0.9655
0.29111 0.9679 0.9679
0.29121 0.9697 0.9697
0.29131 0.9727 0.9727
0.29141 0.9769 0.9769
0.29151 0.9799 0.9799
0.29161 0.9874 0.9874
0.29171 0.9907 0.9907
0.29181 0.9961 0.9961
0.29190 1.0099 1.0099
0.29200 1.0129 1.0129
0.29210 0.8972 0.8972
0.29220 0.9001 0.9001
0.29230 0.9001 0.9001
0.29240 0.9019 0.9019
0.29250 0.9031 0.9031
0.29260 0.9043 0.9043
0.29270 0.9079 0.9079
0.29280 0.9103 0.9103
0.29290 0.9139 0.9139
0.29300 0.9181 0.9181
0.29310 0.9268 0.9268
0.29320 0.9367 0.9367
0.29330 0.9391 0.9391
0.29340 0.9475 0.9475
0.29349 0.9559 0.9559
0.29359 0.9631 0.9631
0.29369 0.9757 0.9757
0.29379 0.9871 0.9871
0.29389 0.9961 0.9961
0.29399 0.9997 0.9997
0.29409 1.0057 1.0057
0.29419 1.0141 1.0141
0.29429 1.0267 1.0267
0.29439 1.0087 1.0087
0.29449 0.9049 0.9049
0.29459 0.9094 0.9094
0.29469 0.9109 0.9109
0.29479 0.9115 0.9115
0.29489 0.9145 0.9145
0.29499 0.9175 0.9175
0.29509 0.9199 0.9199
0.29518 0.9211 0.9211
0.29528 0.9229 0.9229
0.29538 0.9247 0.9247
0.29548 0.9259 0.9259
0.29558 0.9271 0.9271
0.29568 0.9295 0.9295
0.29578 0.9295 0.9295
0.29588 0.9289 0.9289
0.29598 0.9307 0.9307
0.29608 0.9304 0.9304
0.29618 0.9325 0.9325
0.29628 0.9319 0.9319
0.29638 0.9343 0.9343
0.29648 0.9337 0.9337
0.29658 0.9343 0.9343
0.29668 0.9355 0.9355
0.29677 0.9355 0.9355
0.29687 0.9349 0.9349
0.29697 0.9361 0.9361
0.29707 0.9355 0.9355
0.29717 0.9367 0.9367
0.29727 0.9361 0.9361
0.29737 0.9379 0.9379
0.29747 0.9373 0.9373
0.29757 0.9382 0.9382
0.29767 0.9379 0.9379
0.29777 0.9265 0.9265
0.29787 0.9199 0.9199
0.29797 0.9187 0.9187
0.29807 0.9307 0.9307
0.29817 0.9187 0.9187
0.29827 0.9295 0.9295
0.29837 0.9199 0.9199
0.29846 0.9211 0.9211
0.29856 0.9211 0.9211
0.29866 0.9307 0.9307
0.29876 0.9217 0.9217
0.29886 0.9217 0.9217
0.29896 0.9313 0.9313
0.29906 0.9232 0.9232
0.29916 0.9319 0.9319
0.29926 0.9223 0.9223
0.29936 0.9319 0.9319
0.29946 0.9223 0.9223
0.29956 0.9325 0.9325
0.29966 0.9235 0.9235
0.29976 0.9241 0.9241
0.29986 0.9343 0.9343
0.29996 0.9241 0.9241
0.30005 0.9349 0.9349
0.30015 0.9259 0.9259
0.30025 0.9361 0.9361
0.30035 0.9277 0.9277
0.30045 0.9283 0.9283
0.30055 0.9292 0.9292
0.30065 0.9385 0.9385
0.30075 0.9301 0.9301
0.30085 0.9301 0.9301
0.30095 0.9307 0.9307
0.30105 0.9427 0.9427
0.30115 0.9319 0.9319
0.30125 0.9319 0.9319
0.30135 0.9337 0.9337
0.30145 0.9427 0.9427
0.30155 0.9337 0.9337
0.30164 0.9331 0.9331
0.30174 0.9445 0.9445
0.30184 0.9451 0.9451
0.30194 0.9337 0.9337
0.30204 0.9460 0.9460
0.30214 0.9463 0.9463
0.30224 0.9355 0.9355
0.30234 0.9469 0.9469
0.30244 0.9367 0.9367
0.30254 0.9487 0.9487
0.30264 0.9481 0.9481
0.30274 0.9391 0.9391
0.30284 0.9499 0.9499
0.30294 0.9409 0.9409
0.30304 0.9529 0.9529
0.30314 0.9445 0.9445
0.30324 0.9535 0.9535
0.30333 0.9481 0.9481
0.30343 0.9469 0.9469
0.30353 0.9574 0.9574
0.30363 0.9499 0.9499
0.30373 0.9583 0.9583
0.30383 0.9511 0.9511
0.30393 0.9607 0.9607
0.30403 0.9535 0.9535
0.30413 0.9547 0.9547
0.30423 0.9607 0.9607
0.30433 0.9571 0.9571
0.30443 0.9607 0.9607
0.30453 0.9607 0.9607
0.30463 0.9667 0.9667
0.30473 0.9613 0.9613
0.30483 0.9685 0.9685
0.30492 0.9649 0.9649
0.30502 0.9712 0.9712
0.30512 0.9679 0.9679
0.30522 0.9799 0.9799
0.30532 0.9853 0.9853
0.30542 0.9793 0.9793
0.30552 0.9931 0.9931
0.30562 0.9793 0.9793
0.30572 0.9901 0.9901
0.30582 0.9961 0.9961
0.30592 0.9835 0.9835
0.30602 0.9901 0.9901
0.30612 0.9967 0.9967
0.30622 0.7994 0.7994
0.30632 0.7268 0.7268
0.30642 0.7286 0.7286
0.30651 0.7343 0.7343
0.30661 0.7382 0.7382
0.30671 0.7538 0.7538
0.30681 0.7616 0.7616
0.30691 0.8360 0.8360
0.30701 0.9481 0.9481
0.30711 0.9523 0.9523
0.30721 0.9613 0.9613
0.30731 0.9721 0.9721
0.30741 0.9817 0.9817
0.30751 0.9847 0.9847
0.30761 0.9547 0.9547
0.30771 0.9121 0.9121
0.30781 0.9151 0.9151
0.30791 0.9193 0.9193
0.30801 0.9232 0.9232
0.30811 0.9265 0.9265
0.30820 0.9295 0.9295
0.30830 0.9301 0.9301
0.30840 0.9325 0.9325
0.30850 0.9379 0.9379
0.30860 0.9403 0.9403
0.30870 0.9409 0.9409
0.30880 0.9415 0.9415
0.30890 0.9439 0.9439
0.30900 0.9457 0.9457
0.30910 0.9487 0.9487
0.30920 0.9487 0.9487
0.30930 0.9517 0.9517
0.30940 0.9529 0.9529
0.30950 0.9568 0.9568
0.30960 0.9595 0.9595
0.30970 0.9619 0.9619
0.30979 0.9649 0.9649
0.30989 0.9673 0.9673
0.30999 0.9703 0.9703
0.31009 0.9721 0.9721
0.31019 0.9799 0.9799
0.31029 0.9835 0.9835
0.31039 0.9877 0.9877
0.31049 0.9913 0.9913
0.31059 1.0015 1.0015
0.31069 1.0063 1.0063
0.31079 1.0063 1.0063
0.31089 0.8984 0.8984
0.31099 0.9034 0.9034
0.31109 0.9535 0.9535
0.31119 0.9595 0.9595
0.31129 0.9103 0.9103
0.31138 0.9109 0.9109
0.31148 0.9145 0.9145
0.31158 0.9211 0.9211
0.31168 0.9115 0.9115
0.31178 0.8972 0.8972
0.31188 0.9055 0.9055
0.31198 0.9079 0.9079
0.31208 0.9097 0.9097
0.31218 0.9085 0.9085
0.31228 0.9163 0.9163
0.31238 0.9205 0.9205
0.31248 0.9202 0.9202
0.31258 0.9217 0.9217
0.31268 0.9223 0.9223
0.31278 0.9205 0.9205
0.31288 0.9259 0.9259
0.31298 0.9235 0.9235
0.31307 0.9277 0.9277
