"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.24678 0.9805 0.9799
0.24688 0.9847 0.9805
0.24698 0.9823 0.9799
0.24708 0.9895 0.9835
0.24718 0.9823 0.9805
0.24728 0.9909 0.9837
0.24738 0.9907 0.9847
0.24748 0.9907 0.9859
0.24758 0.9895 0.9853
0.24768 0.9913 0.9859
0.24778 0.9907 0.9877
0.24788 0.9913 0.9859
0.24797 0.9939 0.9879
0.24807 0.9943 0.9889
0.24817 0.9883 0.9883
0.24827 0.9937 0.9883
0.24837 0.9949 0.9895
0.24847 0.9955 0.9895
0.24857 0.9931 0.9901
0.24867 0.9985 0.9901
0.24877 0.9993 0.9939
0.24887 1.0027 0.9949
0.24897 0.9985 0.9979
0.24907 0.9853 0.9775
0.24917 0.9505 0.9439
0.24927 0.9715 0.9613
0.24937 0.9703 0.9625
0.24947 0.9711 0.9627
0.24957 0.9547 0.9469
0.24966 0.9715 0.9643
0.24976 0.9751 0.9661
0.24986 0.9625 0.9517
0.24996 0.9787 0.9685
0.25006 0.9789 0.9699
0.25016 0.9625 0.9553
0.25026 0.9811 0.9715
0.25036 0.9955 0.9853
0.25046 0.9667 0.9601
0.25056 0.9841 0.9745
0.25066 0.9841 0.9733
0.25076 0.9847 0.9733
0.25086 0.9883 0.9769
0.25096 0.9883 0.9757
0.25106 0.9859 0.9763
0.25116 0.9883 0.9781
0.25125 0.9895 0.9787
0.25135 0.9910 0.9796
0.25145 0.9847 0.9805
0.25155 0.9793 0.9703
0.25165 0.9937 0.9829
0.25175 0.9817 0.9745
0.25185 0.9913 0.9841
0.25195 0.9883 0.9817
0.25205 0.9979 0.9883
0.25215 0.9925 0.9829
0.25225 0.9913 0.9841
0.25235 0.9931 0.9829
0.25245 0.9955 0.9889
0.25255 0.9919 0.9835
0.25265 0.9913 0.9829
0.25275 0.9979 0.9889
0.25284 1.0048 1.0000
0.25294 1.0069 0.9991
0.25304 1.0111 1.0075
0.25314 1.0069 1.0015
0.25324 0.9805 0.9817
0.25334 0.9871 0.9853
0.25344 0.9895 0.9895
0.25354 0.9937 0.9937
0.25364 0.9931 0.9901
0.25374 0.9367 0.9319
0.25384 0.9433 0.9337
0.25394 0.9421 0.9355
0.25404 0.9445 0.9355
0.25414 0.9457 0.9361
0.25424 0.9445 0.9367
0.25434 0.9472 0.9376
0.25444 0.9469 0.9367
0.25453 0.9481 0.9385
0.25463 0.9511 0.9391
0.25473 0.9499 0.9385
0.25483 0.9517 0.9409
0.25493 0.9529 0.9415
0.25503 0.9517 0.9409
0.25513 0.9553 0.9415
0.25523 0.9565 0.9433
0.25533 0.9553 0.9433
0.25543 0.9559 0.9433
0.25553 0.9583 0.9451
0.25563 0.9595 0.9457
0.25573 0.9583 0.9451
0.25583 0.9628 0.9478
0.25593 0.9637 0.9487
0.25603 0.9655 0.9499
0.25612 0.9679 0.9529
0.25622 0.9691 0.9595
0.25632 0.9667 0.9673
0.25642 0.9697 0.9691
0.25652 0.9769 0.9745
0.25662 0.9859 0.9775
0.25672 0.9859 0.9799
0.25682 0.9871 0.9823
0.25692 0.9889 0.9829
0.25702 0.9871 0.9823
0.25712 0.9919 0.9865
0.25722 0.9901 0.9859
0.25732 0.9940 0.9910
0.25742 0.9781 0.9763
0.25752 0.8882 0.8894
0.25762 0.8894 0.8912
0.25772 0.8894 0.8906
0.25781 0.8930 0.8930
0.25791 0.8918 0.8942
0.25801 0.8936 0.8936
0.25811 0.8930 0.8948
0.25821 0.8948 0.8960
0.25831 0.8942 0.8960
0.25841 0.8942 0.8948
0.25851 0.8954 0.8978
0.25861 0.8978 0.8972
0.25871 0.8972 0.8990
0.25881 0.8992 0.8992
0.25891 0.8984 0.8990
0.25901 0.9001 0.9013
0.25911 0.9007 0.9025
0.25921 0.8996 0.9049
0.25931 0.8984 0.9067
0.25940 0.9079 0.9133
0.25950 0.9175 0.9211
0.25960 0.9199 0.9223
0.25970 0.9271 0.9271
0.25980 0.9283 0.9331
0.25990 0.9331 0.9349
0.26000 0.9313 0.9349
0.26010 0.9361 0.9361
0.26020 0.9445 0.9409
0.26030 0.9436 0.9430
0.26040 0.9379 0.9451
0.26050 0.9547 0.9559
0.26060 0.9493 0.9529
0.26070 0.9571 0.9577
0.26080 0.9553 0.9577
0.26090 0.9541 0.9589
0.26099 0.9625 0.9607
0.26109 0.9589 0.9607
0.26119 0.9541 0.9607
0.26129 0.9649 0.9631
0.26139 0.9595 0.9631
0.26149 0.9625 0.9619
0.26159 0.9619 0.9637
0.26169 0.9631 0.9625
0.26179 0.9634 0.9664
0.26189 0.9679 0.9661
0.26199 0.9649 0.9631
0.26209 0.9625 0.9679
0.26219 0.9655 0.9637
0.26229 0.9685 0.9709
0.26239 0.9679 0.9721
0.26249 0.9685 0.9643
0.26259 0.9673 0.9691
0.26268 0.9685 0.9691
0.26278 0.9697 0.9691
0.26288 0.9709 0.9655
0.26298 0.9691 0.9697
0.26308 0.9697 0.9655
0.26318 0.9745 0.9697
0.26328 0.9688 0.9676
0.26338 0.9697 0.9667
0.26348 0.9745 0.9703
0.26358 0.9691 0.9679
0.26368 0.9775 0.9721
0.26378 0.9709 0.9721
0.26388 0.9685 0.9685
0.26398 0.9703 0.9733
0.26408 0.9691 0.9727
0.26418 0.9667 0.9691
0.26427 0.9715 0.9751
0.26437 0.9685 0.9727
0.26447 0.9703 0.9727
0.26457 0.9685 0.9739
0.26467 0.9727 0.9763
0.26477 0.9640 0.9724
0.26487 0.9763 0.9769
0.26497 0.9727 0.9775
0.26507 0.9769 0.9787
0.26517 0.9805 0.9817
0.26527 0.9799 0.9823
0.26537 0.9823 0.9829
0.26547 0.9889 0.9895
0.26557 0.9955 0.9961
0.26567 0.9937 0.9937
0.26577 0.9859 0.9865
0.26586 0.9895 0.9877
0.26596 0.9901 0.9877
0.26606 0.9895 0.9889
0.26616 0.9901 0.9901
0.26626 0.9934 0.9916
0.26636 0.9931 0.9931
0.26646 0.9937 0.9937
0.26656 0.9979 0.9949
0.26666 0.9931 0.9955
0.26676 0.9973 0.9955
0.26686 0.9967 0.9967
0.26696 1.0045 0.9979
0.26706 1.0033 0.9991
0.26716 1.0117 1.0063
0.26726 0.9565 0.9571
0.26736 0.9649 0.9715
0.26746 0.9673 0.9733
0.26755 0.9733 0.9769
0.26765 0.9763 0.9769
0.26775 0.9736 0.9778
0.26785 0.9673 0.9751
0.26795 0.9709 0.9757
0.26805 0.9829 0.9793
0.26815 0.9853 0.9799
0.26825 0.9877 0.9811
0.26835 0.9859 0.9817
0.26845 0.9901 0.9841
0.26855 0.9895 0.9829
0.26865 0.9859 0.9847
0.26875 0.9925 0.9859
0.26885 0.9913 0.9883
0.26895 0.9955 0.9883
0.26905 0.9919 0.9883
0.26914 0.9961 0.9883
0.26924 0.9934 0.9892
0.26934 0.9961 0.9913
0.26944 0.9973 0.9931
0.26954 1.0003 0.9931
0.26964 1.0057 0.9979
0.26974 1.0027 0.9979
0.26984 1.0111 1.0009
0.26994 1.0099 1.0009
0.27004 1.0105 1.0027
0.27014 1.0153 1.0021
0.27024 1.0117 1.0021
0.27034 1.0141 1.0039
0.27044 1.0129 1.0039
0.27054 1.0135 1.0039
0.27064 0.9985 0.9847
0.27073 0.9772 0.9670
0.27083 0.9751 0.9667
0.27093 0.9757 0.9673
0.27103 0.9781 0.9679
0.27113 0.9613 0.9499
0.27123 0.9799 0.9703
0.27133 0.9811 0.9697
0.27143 0.9625 0.9541
0.27153 0.9817 0.9727
0.27163 0.9673 0.9589
0.27173 0.9877 0.9745
0.27183 0.9865 0.9757
0.27193 0.9745 0.9625
0.27203 0.9907 0.9793
0.27213 0.9913 0.9787
0.27223 0.9796 0.9664
0.27233 0.9919 0.9811
0.27242 0.9793 0.9703
0.27252 0.9925 0.9823
0.27262 0.9895 0.9829
0.27272 0.9811 0.9745
0.27282 0.9979 0.9847
0.27292 0.9841 0.9775
0.27302 1.0003 0.9865
0.27312 0.9871 0.9823
0.27322 0.9991 0.9925
0.27332 0.9937 0.9865
0.27342 1.0021 0.9937
0.27352 0.9913 0.9895
0.27362 1.0027 0.9979
0.27372 1.0102 1.0006
0.27382 1.0051 1.0009
0.27392 1.0051 1.0027
0.27401 1.0147 1.0075
0.27411 1.0165 1.0087
0.27421 1.0135 1.0063
0.27431 1.0105 1.0057
0.27441 1.0189 1.0069
0.27451 1.0177 1.0075
0.27461 1.0183 1.0063
0.27471 1.0165 1.0093
0.27481 1.0207 1.0075
0.27491 1.0159 1.0093
0.27501 1.0177 1.0099
0.27511 1.0165 1.0123
0.27521 1.0186 1.0090
0.27531 0.9823 0.9715
0.27541 0.9559 0.9445
0.27551 0.9655 0.9499
0.27561 0.9679 0.9505
0.27570 0.9697 0.9529
0.27580 0.9733 0.9535
0.27590 0.9721 0.9553
0.27600 0.9751 0.9571
0.27610 0.9751 0.9577
0.27620 0.9763 0.9571
0.27630 0.9757 0.9577
0.27640 0.9829 0.9625
0.27650 0.9619 0.9661
0.27660 0.9721 0.9733
0.27670 0.9832 0.9772
0.27680 0.9883 0.9805
0.27690 0.9883 0.9829
0.27700 0.9919 0.9859
0.27710 0.9967 0.9913
0.27720 1.0027 1.0015
0.27729 0.9571 0.9553
0.27739 0.9649 0.9649
0.27749 0.9655 0.9661
0.27759 0.9667 0.9673
0.27769 0.9673 0.9691
0.27779 0.9667 0.9685
0.27789 0.9661 0.9697
0.27799 0.9691 0.9715
0.27809 0.9685 0.9727
0.27819 0.9700 0.9730
0.27829 0.9757 0.9757
0.27839 0.9793 0.9775
0.27849 0.9805 0.9781
0.27859 0.9793 0.9793
0.27869 0.9811 0.9817
0.27879 0.9373 0.9373
0.27888 0.9589 0.9607
0.27898 0.9595 0.9613
0.27908 0.9607 0.9625
0.27918 0.9613 0.9631
0.27928 0.9613 0.9631
0.27938 0.9589 0.9637
0.27948 0.9637 0.9643
0.27958 0.9625 0.9661
0.27968 0.9418 0.9418
0.27978 0.9619 0.9661
0.27988 0.9679 0.9661
0.27998 0.9427 0.9433
0.28008 0.9715 0.9679
0.28018 0.9409 0.9433
0.28028 0.9697 0.9691
0.28038 0.9457 0.9445
0.28048 0.9469 0.9451
0.28057 0.9457 0.9451
0.28067 0.9463 0.9451
0.28077 0.9745 0.9709
0.28087 0.9463 0.9469
0.28097 0.9475 0.9463
0.28107 0.9487 0.9463
0.28117 0.9502 0.9490
0.28127 0.9739 0.9739
0.28137 0.9499 0.9493
0.28147 0.9469 0.9499
0.28157 0.9517 0.9499
0.28167 0.9787 0.9793
0.28177 0.9547 0.9535
0.28187 0.9565 0.9541
0.28197 0.9565 0.9547
0.28207 0.9871 0.9841
0.28216 0.9595 0.9559
0.28226 0.9607 0.9577
0.28236 0.9931 0.9871
0.28246 0.9031 0.9007
0.28256 0.9037 0.9019
0.28266 0.9052 0.9040
0.28276 0.9043 0.9043
0.28286 0.9055 0.9061
0.28296 0.9085 0.9121
0.28306 0.9217 0.9241
0.28316 0.9319 0.9295
0.28326 0.9337 0.9313
0.28336 0.9325 0.9331
0.28346 0.9307 0.9361
0.28356 0.9475 0.9421
0.28366 0.9457 0.9445
0.28375 0.9511 0.9565
0.28385 0.9565 0.9583
0.28395 0.9613 0.9595
0.28405 0.9607 0.9595
0.28415 0.9604 0.9610
0.28425 0.9595 0.9625
0.28435 0.9577 0.9625
0.28445 0.9649 0.9625
0.28455 0.9649 0.9625
0.28465 0.9625 0.9637
0.28475 0.9619 0.9637
0.28485 0.9673 0.9637
0.28495 0.9631 0.9637
0.28505 0.9649 0.9649
0.28515 0.9631 0.9649
0.28525 0.9661 0.9649
0.28535 0.9649 0.9667
0.28544 0.9673 0.9649
0.28554 0.9661 0.9661
0.28564 0.9646 0.9682
0.28574 0.9631 0.9685
0.28584 0.9667 0.9691
0.28594 0.9643 0.9697
0.28604 0.9709 0.9715
0.28614 0.9643 0.9727
0.28624 0.9667 0.9751
0.28634 0.9715 0.9769
0.28644 0.9781 0.9805
0.28654 0.9901 0.9913
0.28664 1.0009 0.9991
0.28674 0.9961 0.9997
0.28684 0.9985 1.0003
0.28694 0.9973 0.9991
0.28703 0.9601 0.9607
0.28713 0.9676 0.9724
0.28723 0.9661 0.9745
0.28733 0.9709 0.9739
0.28743 0.9715 0.9775
0.28753 0.9757 0.9793
0.28763 0.9817 0.9817
0.28773 0.9853 0.9841
0.28783 0.9649 0.9745
0.28793 0.9745 0.9799
0.28803 0.9757 0.9793
0.28813 0.9907 0.9877
0.28823 0.9925 0.9859
0.28833 0.9871 0.9877
0.28843 0.9655 0.9589
0.28853 0.9631 0.9595
0.28862 0.9688 0.9598
0.28872 0.9673 0.9601
0.28882 0.9505 0.9463
0.28892 0.9673 0.9607
0.28902 0.9691 0.9625
0.28912 0.9721 0.9631
0.28922 0.9595 0.9523
0.28932 0.9733 0.9655
0.28942 0.9739 0.9661
0.28952 0.9733 0.9667
0.28962 0.9601 0.9553
0.28972 0.9739 0.9667
0.28982 0.9769 0.9697
0.28992 0.9697 0.9601
0.29002 0.9871 0.9817
0.29012 0.9766 0.9742
0.29022 0.9799 0.9733
0.29031 0.9769 0.9655
0.29041 0.9847 0.9757
0.29051 0.9793 0.9691
0.29061 0.9733 0.9697
0.29071 0.9877 0.9775
0.29081 0.9877 0.9799
0.29091 0.9835 0.9727
0.29101 0.9901 0.9805
0.29111 0.9967 0.9817
0.29121 0.9817 0.9751
0.29131 0.9937 0.9853
0.29141 0.9949 0.9847
0.29151 0.9811 0.9757
0.29161 0.9832 0.9766
0.29171 0.9931 0.9859
0.29181 0.9931 0.9805
0.29190 0.9997 0.9901
0.29200 0.9949 0.9907
0.29210 0.9907 0.9823
0.29220 0.9937 0.9913
0.29230 0.9985 0.9931
0.29240 1.0003 0.9931
0.29250 0.9937 0.9883
0.29260 0.9949 0.9907
0.29270 1.0033 0.9955
0.29280 1.0009 0.9973
0.29290 0.9955 0.9913
0.29300 0.9967 0.9961
0.29310 1.0078 1.0012
0.29320 1.0051 0.9991
0.29330 1.0075 1.0021
0.29340 1.0087 1.0063
0.29349 1.0141 1.0057
0.29359 1.0189 1.0111
0.29369 1.0225 1.0093
0.29379 1.0219 1.0123
0.29389 1.0225 1.0093
0.29399 1.0189 1.0087
0.29409 1.0243 1.0105
0.29419 1.0213 1.0099
0.29429 1.0219 1.0087
0.29439 1.0207 1.0105
0.29449 1.0213 1.0105
0.29459 1.0240 1.0132
0.29469 1.0231 1.0111
0.29479 1.0207 1.0099
0.29489 1.0243 1.0129
0.29499 1.0129 1.0087
0.29509 0.9781 0.9751
0.29518 0.9925 0.9829
0.29528 0.9901 0.9859
0.29538 0.9871 0.9931
0.29548 0.9979 0.9967
0.29558 0.9769 0.9757
0.29568 0.9655 0.9673
0.29578 0.9661 0.9661
0.29588 0.9661 0.9673
0.29598 0.9685 0.9685
0.29608 0.9658 0.9688
0.29618 0.9679 0.9697
0.29628 0.9679 0.9709
0.29638 0.9685 0.9709
0.29648 0.9697 0.9721
0.29658 0.9709 0.9727
0.29668 0.9703 0.9757
0.29677 0.9709 0.9769
0.29687 0.9739 0.9769
0.29697 0.9805 0.9787
0.29707 0.9793 0.9805
0.29717 0.9805 0.9823
0.29727 0.9793 0.9829
0.29737 0.9829 0.9853
0.29747 0.9829 0.9853
0.29757 0.9838 0.9862
0.29767 0.9847 0.9871
0.29777 0.9853 0.9883
0.29787 0.9859 0.9895
0.29797 0.9919 0.9925
0.29807 0.9961 0.9955
0.29817 1.0003 0.9973
0.29827 1.0009 0.9985
0.29837 1.0045 1.0003
0.29846 1.0063 1.0021
0.29856 1.0111 1.0045
0.29866 1.0093 1.0069
0.29876 1.0123 1.0081
0.29886 1.0129 1.0087
0.29896 1.0147 1.0105
0.29906 1.0204 1.0150
0.29916 1.0207 1.0165
0.29926 0.9943 0.9889
0.29936 0.8924 0.8948
0.29946 0.8930 0.8948
0.29956 0.8936 0.8972
0.29966 0.8942 0.8960
0.29976 0.8942 0.8978
0.29986 0.8954 0.8966
0.29996 0.8954 0.8990
0.30005 0.8960 0.8996
0.30015 0.8996 0.9007
0.30025 0.9031 0.9025
0.30035 0.9019 0.9037
0.30045 0.9061 0.9037
0.30055 0.9052 0.9058
0.30065 0.9133 0.9157
0.30075 0.9253 0.9259
0.30085 0.9313 0.9295
0.30095 0.9319 0.9307
0.30105 0.9349 0.9319
0.30115 0.9313 0.9367
0.30125 0.9355 0.9379
0.30135 0.9361 0.9385
0.30145 0.9421 0.9391
0.30155 0.9469 0.9421
0.30164 0.9445 0.9493
0.30174 0.9457 0.9535
0.30184 0.9637 0.9589
0.30194 0.9607 0.9595
0.30204 0.9556 0.9610
0.30214 0.9655 0.9601
0.30224 0.9601 0.9619
0.30234 0.9559 0.9619
0.30244 0.9613 0.9631
0.30254 0.9619 0.9631
0.30264 0.9607 0.9637
0.30274 0.9649 0.9649
0.30284 0.9649 0.9649
0.30294 0.9625 0.9661
0.30304 0.9643 0.9661
0.30314 0.9625 0.9661
0.30324 0.9673 0.9673
0.30333 0.9631 0.9673
0.30343 0.9643 0.9673
0.30353 0.9676 0.9682
0.30363 0.9631 0.9685
0.30373 0.9673 0.9715
0.30383 0.9691 0.9733
0.30393 0.9673 0.9733
0.30403 0.9691 0.9757
0.30413 0.9703 0.9775
0.30423 0.9727 0.9805
0.30433 0.9793 0.9871
0.30443 0.9943 0.9961
0.30453 1.0033 1.0027
0.30463 1.0231 1.0177
0.30473 0.9661 0.9751
0.30483 0.9643 0.9751
0.30492 0.9619 0.9631
0.30502 0.9544 0.9532
0.30512 0.9499 0.9439
0.30522 0.9481 0.9439
0.30532 0.9571 0.9559
0.30542 0.9499 0.9457
0.30552 0.9499 0.9469
0.30562 0.9523 0.9481
0.30572 0.9547 0.9547
0.30582 0.9625 0.9619
0.30592 0.9685 0.9643
0.30602 0.9685 0.9655
0.30612 0.9673 0.9613
0.30622 0.9697 0.9679
0.30632 0.9727 0.9691
0.30642 0.9715 0.9649
0.30651 0.9724 0.9706
0.30661 0.9745 0.9685
0.30671 0.9775 0.9721
0.30681 0.9805 0.9739
0.30691 0.9793 0.9745
0.30701 0.9865 0.9703
0.30711 0.9883 0.9769
0.30721 0.9805 0.9709
0.30731 0.9913 0.9775
0.30741 0.9841 0.9721
0.30751 0.9859 0.9781
0.30761 0.9907 0.9727
0.30771 0.9775 0.9727
0.30781 0.9895 0.9799
0.30791 0.9847 0.9787
0.30801 0.9844 0.9754
0.30811 0.9859 0.9793
0.30820 0.9763 0.9763
0.30830 0.9841 0.9787
0.30840 0.9907 0.9841
0.30850 0.9823 0.9805
0.30860 0.9865 0.9859
0.30870 0.9889 0.9871
0.30880 0.9877 0.9853
0.30890 0.9931 0.9883
0.30900 0.9919 0.9865
0.30910 0.9901 0.9907
0.30920 0.9907 0.9907
0.30930 0.9973 0.9943
0.30940 0.9961 0.9949
0.30950 0.9964 0.9952
0.30960 0.9979 0.9967
0.30970 1.0021 1.0027
0.30979 1.0165 1.0117
0.30989 1.0123 1.0135
0.30999 0.9985 0.9997
0.31009 1.0075 1.0033
0.31019 1.0075 1.0069
0.31029 1.0207 1.0159
0.31039 1.0075 1.0063
0.31049 1.0147 1.0063
0.31059 1.0117 1.0075
0.31069 1.0165 1.0087
0.31079 1.0237 1.0123
0.31089 1.0243 1.0123
0.31099 1.0246 1.0132
0.31109 1.0207 1.0129
0.31119 1.0219 1.0147
0.31129 1.0285 1.0141
0.31138 1.0255 1.0141
0.31148 1.0219 1.0123
0.31158 1.0243 1.0147
0.31168 1.0273 1.0147
0.31178 1.0285 1.0141
0.31188 1.0297 1.0177
0.31198 1.0135 1.0063
0.31208 0.9607 0.9661
0.31218 0.9631 0.9709
0.31228 0.9679 0.9715
0.31238 0.9877 0.9829
0.31248 0.9904 0.9868
0.31258 0.9961 0.9883
0.31268 0.9967 0.9913
0.31278 0.9949 0.9943
0.31288 0.9925 0.9973
0.31298 0.9979 0.9991
0.31307 0.9661 0.9649
0.31317 0.9679 0.9661
0.31327 0.9691 0.9691
0.31337 0.9673 0.9685
0.31347 0.9679 0.9697
0.31357 0.9691 0.9703
0.31367 0.9703 0.9715
0.31377 0.9715 0.9715
0.31387 0.9691 0.9727
0.31397 0.9706 0.9724
0.31407 0.9721 0.9727
0.31417 0.9673 0.9727
0.31427 0.9757 0.9745
0.31437 0.9721 0.9739
0.31447 0.9799 0.9775
0.31457 0.9727 0.9787
0.31466 0.9799 0.9811
0.31476 0.9817 0.9835
0.31486 0.9805 0.9847
0.31496 0.9799 0.9847
0.31506 0.9841 0.9859
0.31516 0.9841 0.9877
0.31526 0.9859 0.9889
0.31536 0.9859 0.9907
0.31546 0.9880 0.9922
0.31556 0.9895 0.9919
0.31566 0.9955 0.9949
0.31576 0.9943 0.9967
0.31586 1.0009 0.9985
0.31596 0.9979 1.0003
0.31606 0.9997 1.0009
0.31616 1.0039 1.0021
0.31626 1.0057 1.0045
0.31635 1.0081 1.0069
0.31645 1.0129 1.0075
0.31655 1.0135 1.0099
0.31665 1.0123 1.0087
0.31675 1.0153 1.0111
0.31685 1.0207 1.0141
0.31695 1.0234 1.0168
0.31705 1.0261 1.0195
0.31715 1.0279 1.0201
0.31725 1.0273 1.0213
0.31735 1.0291 1.0237
0.31745 1.0027 0.9979
0.31755 0.8948 0.8984
0.31765 0.8954 0.8996
0.31775 0.8966 0.9001
0.31785 0.8978 0.9007
0.31794 0.8966 0.9007
0.31804 0.8996 0.9025
0.31814 0.9025 0.9037
0.31824 0.9049 0.9031
0.31834 0.9061 0.9055
0.31844 0.9070 0.9058
0.31854 0.9067 0.9067
0.31864 0.9043 0.9067
0.31874 0.9061 0.9073
0.31884 0.9055 0.9079
0.31894 0.9037 0.9085
0.31904 0.9139 0.9163
0.31914 0.9157 0.9241
0.31924 0.9253 0.9271
0.31934 0.9199 0.9271
0.31944 0.9295 0.9277
0.31953 0.9343 0.9313
0.31963 0.9349 0.9337
0.31973 0.9325 0.9373
0.31983 0.9349 0.9391
0.31993 0.9346 0.9382
0.32003 0.9379 0.9397
0.32013 0.9427 0.9415
0.32023 0.9499 0.9463
0.32033 0.9445 0.9523
0.32043 0.9631 0.9583
0.32053 0.9577 0.9613
0.32063 0.9625 0.9619
0.32073 0.9607 0.9631
0.32083 0.9643 0.9631
0.32093 0.9613 0.9643
0.32103 0.9631 0.9643
0.32113 0.9589 0.9649
0.32122 0.9607 0.9637
0.32132 0.9649 0.9679
0.32142 0.9628 0.9670
0.32152 0.9655 0.9679
0.32162 0.9655 0.9679
0.32172 0.9661 0.9691
0.32182 0.9661 0.9709
0.32192 0.9577 0.9601
0.32202 0.9547 0.9529
0.32212 0.9571 0.9535
0.32222 0.9541 0.9559
0.32232 0.9559 0.9559
0.32242 0.9541 0.9481
0.32252 0.9565 0.9589
0.32262 0.9661 0.9595
0.32272 0.9613 0.9523
0.32281 0.9625 0.9601
0.32291 0.9592 0.9538
0.32301 0.9667 0.9697
0.32311 0.9655 0.9625
0.32321 0.9661 0.9649
0.32331 0.9649 0.9589
0.32341 0.9679 0.9661
0.32351 0.9667 0.9673
0.32361 0.9733 0.9637
0.32371 0.9685 0.9703
0.32381 0.9715 0.9667
0.32391 0.9739 0.9739
0.32401 0.9739 0.9691
0.32411 0.9835 0.9703
0.32421 0.9793 0.9763
0.32431 0.9829 0.9781
0.32440 0.9850 0.9742
0.32450 0.9847 0.9793
0.32460 0.9895 0.9889
0.32470 0.9907 0.9847
0.32480 1.0015 0.9973
0.32490 0.9955 0.9895
0.32500 1.0069 1.0033
0.32510 0.9895 0.9823
0.32520 1.0015 0.9925
0.32530 0.9937 0.9841
0.32540 1.0075 0.9973
0.32550 0.9943 0.9883
0.32560 0.9949 0.9883
0.32570 0.9955 0.9889
0.32580 0.9979 0.9919
0.32590 0.9874 0.9850
0.32600 0.9865 0.9865
0.32609 0.9889 0.9907
0.32619 0.9883 0.9877
0.32629 0.9811 0.9853
0.32639 1.0015 0.9991
0.32649 1.0033 1.0021
0.32659 1.0033 1.0051
0.32669 1.0045 1.0075
0.32679 0.9937 1.0003
0.32689 1.0129 1.0147
0.32699 0.9877 0.9937
0.32709 0.9817 0.9823
0.32719 0.9895 0.9859
0.32729 0.9889 0.9871
0.32739 0.9976 0.9892
0.32749 0.9985 0.9913
0.32759 0.9853 0.9889
0.32768 0.9943 0.9937
0.32778 0.9961 0.9955
0.32788 0.9979 0.9973
0.32798 0.9967 0.9985
0.32808 1.0009 0.9991
0.32818 0.9991 1.0003
0.32828 1.0039 1.0009
0.32838 1.0087 1.0039
0.32848 1.0087 1.0045
0.32858 1.0123 1.0057
0.32868 1.0099 1.0045
0.32878 1.0111 1.0063
0.32888 1.0126 1.0072
0.32898 1.0147 1.0081
0.32908 1.0153 1.0087
0.32918 1.0177 1.0117
0.32927 1.0117 1.0111
0.32937 1.0183 1.0123
0.32947 1.0255 1.0135
0.32957 1.0267 1.0159
0.32967 1.0189 1.0165
0.32977 1.0291 1.0159
0.32987 1.0249 1.0159
0.32997 1.0255 1.0195
0.33007 1.0267 1.0195
0.33017 1.0363 1.0261
0.33027 0.9631 0.9685
0.33037 0.9802 0.9796
0.33047 0.9847 0.9817
0.33057 0.9949 0.9871
0.33067 0.9967 0.9895
0.33077 0.9955 0.9907
0.33087 0.9967 0.9919
0.33096 0.9979 0.9919
0.33106 0.9979 0.9919
0.33116 0.9949 0.9943
0.33126 0.9949 0.9997
0.33136 0.9997 0.9985
0.33146 0.9931 0.9931
0.33156 0.9685 0.9679
0.33166 0.9697 0.9691
0.33176 0.9697 0.9691
0.33186 0.9700 0.9706
0.33196 0.9709 0.9703
0.33206 0.9721 0.9709
0.33216 0.9709 0.9715
0.33226 0.9721 0.9721
0.33236 0.9703 0.9721
0.33246 0.9733 0.9727
0.33255 0.9721 0.9727
0.33265 0.9709 0.9739
0.33275 0.9727 0.9739
0.33285 0.9715 0.9745
0.33295 0.9739 0.9751
0.33305 0.9763 0.9757
0.33315 0.9715 0.9757
0.33325 0.9715 0.9763
0.33335 0.9754 0.9778
0.33345 0.9775 0.9775
0.33355 0.9805 0.9787
0.33365 0.9805 0.9787
0.33375 0.9817 0.9805
0.33385 0.9841 0.9811
0.33395 0.9739 0.9799
0.33405 0.9811 0.9829
0.33415 0.9751 0.9847
0.33424 0.9799 0.9853
0.33434 0.9871 0.9853
0.33444 0.9835 0.9871
0.33454 0.9823 0.9859
0.33464 0.9853 0.9895
0.33474 0.9835 0.9883
0.33484 0.9862 0.9904
0.33494 0.9835 0.9901
0.33504 0.9865 0.9913
0.33514 0.9883 0.9919
0.33524 0.9895 0.9919
0.33534 0.9919 0.9937
0.33544 0.9907 0.9937
0.33554 0.9919 0.9949
0.33564 0.9931 0.9973
0.33574 0.9943 0.9985
0.33583 0.9919 0.9997
0.33593 0.9979 0.9991
0.33603 0.9955 1.0009
0.33613 1.0027 1.0039
0.33623 1.0081 1.0051
0.33633 1.0072 1.0066
0.33643 1.0099 1.0081
0.33653 1.0141 1.0129
0.33663 1.0177 1.0153
0.33673 1.0219 1.0183
0.33683 1.0219 1.0183
0.33693 1.0315 1.0243
0.33703 1.0315 1.0267
0.33713 1.0315 1.0291
0.33723 1.0117 1.0075
0.33733 0.8966 0.9007
0.33742 0.8972 0.9001
0.33752 0.9229 0.9181
0.33762 0.9337 0.9271
0.33772 0.9217 0.9199
0.33782 0.9388 0.9310
0.33792 0.9277 0.9229
0.33802 0.9409 0.9331
0.33812 0.9295 0.9247
0.33822 0.9451 0.9373
0.33832 0.9463 0.9385
0.33842 0.9343 0.9295
0.33852 0.9475 0.9427
0.33862 0.9355 0.9313
0.33872 0.9523 0.9451
0.33882 0.9553 0.9469
0.33892 0.9385 0.9337
0.33902 0.9565 0.9475
0.33911 0.9553 0.9505
0.33921 0.9643 0.9517
