"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.24629 0.9235 0.9235
0.24638 0.9343 0.9343
0.24648 0.9423 0.9423
0.24658 0.9421 0.9421
0.24668 0.9439 0.9439
0.24678 0.9445 0.9445
0.24688 0.9451 0.9451
0.24698 0.9451 0.9451
0.24708 0.9505 0.9505
0.24718 0.9463 0.9463
0.24728 0.9459 0.9459
0.24738 0.9469 0.9469
0.24748 0.9529 0.9529
0.24758 0.9481 0.9481
0.24768 0.9493 0.9493
0.24778 0.9541 0.9541
0.24788 0.9499 0.9499
0.24797 0.9573 0.9573
0.24807 0.9523 0.9523
0.24817 0.9115 0.9115
0.24827 0.9553 0.9553
0.24837 0.9139 0.9139
0.24847 0.9067 0.9067
0.24857 0.9163 0.9163
0.24867 0.9091 0.9091
0.24877 0.9213 0.9213
0.24887 0.9595 0.9595
0.24897 0.9253 0.9253
0.24907 0.9619 0.9619
0.24917 0.9379 0.9379
0.24927 0.9319 0.9319
0.24937 0.9343 0.9343
0.24947 0.9693 0.9693
0.24957 0.9325 0.9325
0.24966 0.9451 0.9451
0.24976 0.9661 0.9661
0.24986 0.9385 0.9385
0.24996 0.9499 0.9499
0.25006 0.9681 0.9681
0.25016 0.9613 0.9613
0.25026 0.9505 0.9505
0.25036 0.9619 0.9619
0.25046 0.9571 0.9571
0.25056 0.9631 0.9631
0.25066 0.9685 0.9685
0.25076 0.9523 0.9523
0.25086 0.9655 0.9655
0.25096 0.9715 0.9715
0.25106 0.9559 0.9559
0.25116 0.9781 0.9781
0.25125 0.9577 0.9577
0.25135 0.9682 0.9682
0.25145 0.9805 0.9805
0.25155 0.9595 0.9595
0.25165 0.9535 0.9535
0.25175 0.9859 0.9859
0.25185 0.9613 0.9613
0.25195 0.9841 0.9841
0.25205 0.9673 0.9673
0.25215 0.9847 0.9847
0.25225 0.9619 0.9619
0.25235 0.9841 0.9841
0.25245 0.9649 0.9649
0.25255 0.9919 0.9919
0.25265 0.9763 0.9763
0.25275 0.9949 0.9949
0.25284 0.9928 0.9928
0.25294 0.9781 0.9781
0.25304 0.9883 0.9883
0.25314 0.9745 0.9745
0.25324 0.9775 0.9775
0.25334 0.9607 0.9607
0.25344 0.9907 0.9907
0.25354 0.9691 0.9691
0.25364 0.9817 0.9817
0.25374 0.9751 0.9751
0.25384 0.9961 0.9961
0.25394 0.9715 0.9715
0.25404 0.9529 0.9529
0.25414 0.9595 0.9595
0.25424 0.9415 0.9415
0.25434 0.9532 0.9532
0.25444 0.9565 0.9565
0.25453 0.9451 0.9451
0.25463 0.9583 0.9583
0.25473 0.9595 0.9595
0.25483 0.9493 0.9493
0.25493 0.9619 0.9619
0.25503 0.9511 0.9511
0.25513 0.9655 0.9655
0.25523 0.9655 0.9655
0.25533 0.9547 0.9547
0.25543 0.9673 0.9673
0.25553 0.9547 0.9547
0.25563 0.9571 0.9571
0.25573 0.9727 0.9727
0.25583 0.9604 0.9604
0.25593 0.9595 0.9595
0.25603 0.9775 0.9775
0.25612 0.9643 0.9643
0.25622 0.9637 0.9637
0.25632 0.9673 0.9673
0.25642 0.9703 0.9703
0.25652 0.9727 0.9727
0.25662 0.9373 0.9373
0.25672 0.9559 0.9559
0.25682 0.9391 0.9391
0.25692 0.9595 0.9595
0.25702 0.9409 0.9409
0.25712 0.9631 0.9631
0.25722 0.9421 0.9421
0.25732 0.9646 0.9646
0.25742 0.9445 0.9445
0.25752 0.9445 0.9445
0.25762 0.9715 0.9715
0.25772 0.9493 0.9493
0.25781 0.9493 0.9493
0.25791 0.9241 0.9241
0.25801 0.9223 0.9223
0.25811 0.9259 0.9259
0.25821 0.8606 0.8606
0.25831 0.9259 0.9259
0.25841 0.8642 0.8642
0.25851 0.8648 0.8648
0.25861 0.9271 0.9271
0.25871 0.8654 0.8654
0.25881 0.9304 0.9304
0.25891 0.8672 0.8672
0.25901 0.9295 0.9295
0.25911 0.8666 0.8666
0.25921 0.9307 0.9307
0.25931 0.8678 0.8678
0.25940 0.9331 0.9331
0.25950 0.8672 0.8672
0.25960 0.9331 0.9331
0.25970 0.8702 0.8702
0.25980 0.9337 0.9337
0.25990 0.8708 0.8708
0.26000 0.9343 0.9343
0.26010 0.8720 0.8720
0.26020 0.9349 0.9349
0.26030 0.8728 0.8728
0.26040 0.9355 0.9355
0.26050 0.8738 0.8738
0.26060 0.9379 0.9379
0.26070 0.9397 0.9397
0.26080 0.8762 0.8762
0.26090 0.9379 0.9379
0.26099 0.8768 0.8768
0.26109 0.9397 0.9397
0.26119 0.8780 0.8780
0.26129 0.9397 0.9397
0.26139 0.8780 0.8780
0.26149 0.9433 0.9433
0.26159 0.9427 0.9427
0.26169 0.8786 0.8786
0.26179 0.9442 0.9442
0.26189 0.9445 0.9445
0.26199 0.9457 0.9457
0.26209 0.9451 0.9451
0.26219 0.9493 0.9493
0.26229 0.9223 0.9223
0.26239 0.9403 0.9403
0.26249 0.9331 0.9331
0.26259 0.9427 0.9427
0.26268 0.8540 0.8540
0.26278 0.9601 0.9601
0.26288 0.8966 0.8966
0.26298 0.8318 0.8318
0.26308 0.9145 0.9145
0.26318 0.9247 0.9247
0.26328 1.0288 1.0288
0.26338 0.6873 0.6873
0.26348 0.8900 0.8900
0.26358 0.9595 0.9595
0.26368 0.9091 0.9091
0.26378 0.9757 0.9757
0.26388 0.9949 0.9949
0.26398 0.9205 0.9205
0.26408 1.0033 1.0033
0.26418 0.9271 0.9271
0.26427 0.9985 0.9985
0.26437 0.9337 0.9337
0.26447 0.9925 0.9925
0.26457 1.0117 1.0117
0.26467 1.0021 1.0021
0.26477 0.9214 0.9214
0.26487 1.0183 1.0183
0.26497 1.0123 1.0123
0.26507 0.9379 0.9379
0.26517 1.0147 1.0147
0.26527 0.9475 0.9475
0.26537 1.0099 1.0099
0.26547 1.0321 1.0321
0.26557 0.9481 0.9481
0.26567 0.7514 0.7514
0.26577 0.8828 0.8828
0.26586 0.8234 0.8234
0.26596 0.8264 0.8264
0.26606 0.8978 0.8978
0.26616 0.8372 0.8372
0.26626 0.8440 0.8440
0.26636 0.9145 0.9145
0.26646 0.9187 0.9187
0.26656 0.8792 0.8792
0.26666 0.9361 0.9361
0.26676 0.9061 0.9061
0.26686 0.9487 0.9487
0.26696 0.9265 0.9265
0.26706 0.9457 0.9457
0.26716 0.9745 0.9745
0.26726 0.9961 0.9961
0.26736 0.9883 0.9883
0.26746 1.0165 1.0165
0.26755 0.9997 0.9997
0.26765 1.0057 1.0057
0.26775 0.9892 0.9892
0.26785 0.9799 0.9799
0.26795 0.9913 0.9913
0.26805 0.9997 0.9997
0.26815 1.0117 1.0117
0.26825 0.9727 0.9727
0.26835 0.9679 0.9679
0.26845 0.9787 0.9787
0.26855 0.9589 0.9589
0.26865 0.9613 0.9613
0.26875 0.9619 0.9619
0.26885 0.9703 0.9703
0.26895 0.9751 0.9751
0.26905 0.9763 0.9763
0.26914 0.9817 0.9817
0.26924 0.9844 0.9844
0.26934 0.9847 0.9847
0.26944 0.9865 0.9865
0.26954 0.9877 0.9877
0.26964 0.9937 0.9937
0.26974 0.9991 0.9991
0.26984 1.0027 1.0027
0.26994 1.0225 1.0225
0.27004 0.9307 0.9307
0.27014 0.9487 0.9487
0.27024 0.9517 0.9517
0.27034 0.9529 0.9529
0.27044 0.9541 0.9541
0.27054 0.9547 0.9547
0.27064 0.9559 0.9559
0.27073 0.9562 0.9562
0.27083 0.9577 0.9577
0.27093 0.9583 0.9583
0.27103 0.9583 0.9583
0.27113 0.9613 0.9613
0.27123 0.9619 0.9619
0.27133 0.9637 0.9637
0.27143 0.9643 0.9643
0.27153 0.9649 0.9649
0.27163 0.9667 0.9667
0.27173 0.9667 0.9667
0.27183 0.9679 0.9679
0.27193 0.9685 0.9685
0.27203 0.9691 0.9691
0.27213 0.9703 0.9703
0.27223 0.9724 0.9724
0.27233 0.9721 0.9721
0.27242 0.9739 0.9739
0.27252 0.9733 0.9733
0.27262 0.9763 0.9763
0.27272 0.9745 0.9745
0.27282 0.9757 0.9757
0.27292 0.9763 0.9763
0.27302 0.9763 0.9763
0.27312 0.9775 0.9775
0.27322 0.9751 0.9751
0.27332 0.9775 0.9775
0.27342 0.9775 0.9775
0.27352 0.9781 0.9781
0.27362 0.9775 0.9775
0.27372 0.9790 0.9790
0.27382 0.9787 0.9787
0.27392 0.9811 0.9811
0.27401 0.9835 0.9835
0.27411 0.9835 0.9835
0.27421 0.9805 0.9805
0.27431 0.9835 0.9835
0.27441 0.9865 0.9865
0.27451 0.9691 0.9691
0.27461 0.9685 0.9685
0.27471 0.9715 0.9715
0.27481 0.9679 0.9679
0.27491 0.9757 0.9757
0.27501 0.9733 0.9733
0.27511 0.9787 0.9787
0.27521 0.9712 0.9712
0.27531 0.9805 0.9805
0.27541 0.9739 0.9739
0.27551 0.9847 0.9847
0.27561 0.9817 0.9817
0.27570 0.9745 0.9745
0.27580 0.9757 0.9757
0.27590 0.9775 0.9775
0.27600 0.9763 0.9763
0.27610 1.0063 1.0063
0.27620 0.9817 0.9817
0.27630 0.9679 0.9679
0.27640 0.9793 0.9793
0.27650 0.9775 0.9775
0.27660 0.9889 0.9889
0.27670 0.9670 0.9670
0.27680 0.9835 0.9835
0.27690 0.9883 0.9883
0.27700 0.9823 0.9823
0.27710 1.0045 1.0045
0.27720 0.9859 0.9859
0.27729 0.9787 0.9787
0.27739 1.0045 1.0045
0.27749 0.9883 0.9883
0.27759 0.9301 0.9301
0.27769 0.9877 0.9877
0.27779 0.9865 0.9865
0.27789 0.9319 0.9319
0.27799 0.9343 0.9343
0.27809 0.9163 0.9163
0.27819 0.9298 0.9298
0.27829 0.9235 0.9235
0.27839 0.9643 0.9643
0.27849 0.9637 0.9637
0.27859 0.9403 0.9403
0.27869 0.9457 0.9457
0.27879 0.9475 0.9475
0.27888 0.9511 0.9511
0.27898 0.9517 0.9517
0.27908 0.9541 0.9541
0.27918 0.9565 0.9565
0.27928 0.9601 0.9601
0.27938 0.9631 0.9631
0.27948 0.9673 0.9673
0.27958 0.9691 0.9691
0.27968 0.9742 0.9742
0.27978 0.9781 0.9781
0.27988 0.9805 0.9805
0.27998 0.9829 0.9829
0.28008 0.9829 0.9829
0.28018 0.9883 0.9883
0.28028 0.9931 0.9931
0.28038 0.9943 0.9943
0.28048 0.9973 0.9973
0.28057 1.0045 1.0045
0.28067 1.0081 1.0081
0.28077 1.0141 1.0141
0.28087 1.0315 1.0315
0.28097 0.9457 0.9457
0.28107 0.8660 0.8660
0.28117 0.8974 0.8974
0.28127 0.9085 0.9085
0.28137 0.9109 0.9109
0.28147 0.9103 0.9103
0.28157 0.9115 0.9115
0.28167 0.9079 0.9079
0.28177 0.9115 0.9115
0.28187 0.9133 0.9133
0.28197 0.9127 0.9127
0.28207 0.9139 0.9139
0.28216 0.9133 0.9133
0.28226 0.9151 0.9151
0.28236 0.9151 0.9151
0.28246 0.9145 0.9145
0.28256 0.9163 0.9163
0.28266 0.9166 0.9166
0.28276 0.9181 0.9181
0.28286 0.9169 0.9169
0.28296 0.9175 0.9175
0.28306 0.9175 0.9175
0.28316 0.9193 0.9193
0.28326 0.9187 0.9187
0.28336 0.9199 0.9199
0.28346 0.9205 0.9205
0.28356 0.9205 0.9205
0.28366 0.9223 0.9223
0.28375 0.9211 0.9211
0.28385 0.9241 0.9241
0.28395 0.9217 0.9217
0.28405 0.9235 0.9235
0.28415 0.9244 0.9244
0.28425 0.9247 0.9247
0.28435 0.9265 0.9265
0.28445 0.9253 0.9253
0.28455 0.9265 0.9265
0.28465 0.9271 0.9271
0.28475 0.9265 0.9265
0.28485 0.9289 0.9289
0.28495 0.9277 0.9277
0.28505 0.9295 0.9295
0.28515 0.9289 0.9289
0.28525 0.9415 0.9415
0.28535 0.9439 0.9439
0.28544 0.9457 0.9457
0.28554 0.9541 0.9541
0.28564 0.9466 0.9466
0.28574 0.9589 0.9589
0.28584 0.9505 0.9505
0.28594 0.9589 0.9589
0.28604 0.9517 0.9517
0.28614 0.9631 0.9631
0.28624 0.9667 0.9667
0.28634 0.9565 0.9565
0.28644 0.9733 0.9733
0.28654 0.9703 0.9703
0.28664 0.9619 0.9619
0.28674 0.9847 0.9847
0.28684 0.9907 0.9907
0.28694 0.9799 0.9799
0.28703 1.0003 1.0003
0.28713 0.9880 0.9880
0.28723 0.9973 0.9973
0.28733 0.9997 0.9997
0.28743 0.9871 0.9871
0.28753 0.9331 0.9331
0.28763 0.9337 0.9337
0.28773 0.9349 0.9349
0.28783 0.9349 0.9349
0.28793 0.9343 0.9343
0.28803 0.9355 0.9355
0.28813 0.9355 0.9355
0.28823 0.9367 0.9367
0.28833 0.9373 0.9373
0.28843 0.9373 0.9373
0.28853 0.9379 0.9379
0.28862 0.9376 0.9376
0.28872 0.9505 0.9505
0.28882 0.9619 0.9619
0.28892 0.9661 0.9661
0.28902 0.9667 0.9667
0.28912 0.9733 0.9733
0.28922 0.9649 0.9649
0.28932 0.9817 0.9817
0.28942 0.9811 0.9811
0.28952 1.0027 1.0027
0.28962 0.9943 0.9943
0.28972 0.9943 0.9943
0.28982 0.9625 0.9625
0.28992 0.9853 0.9853
0.29002 1.0015 1.0015
0.29012 0.9946 0.9946
0.29022 0.9883 0.9883
0.29031 0.9703 0.9703
0.29041 0.9883 0.9883
0.29051 1.0051 1.0051
0.29061 1.0225 1.0225
0.29071 1.0045 1.0045
0.29081 1.0123 1.0123
0.29091 0.9679 0.9679
0.29101 0.9439 0.9439
0.29111 0.9451 0.9451
0.29121 0.9451 0.9451
0.29131 0.9487 0.9487
0.29141 0.9487 0.9487
0.29151 0.9505 0.9505
0.29161 0.9496 0.9496
0.29171 0.9481 0.9481
0.29181 0.9547 0.9547
0.29190 0.9577 0.9577
0.29200 0.9763 0.9763
0.29210 0.9949 0.9949
0.29220 1.0105 1.0105
0.29230 1.0213 1.0213
0.29240 1.0333 1.0333
0.29250 0.8546 0.8546
0.29260 0.6741 0.6741
0.29270 0.6807 0.6807
0.29280 0.6843 0.6843
0.29290 0.6855 0.6855
0.29300 0.6861 0.6861
0.29310 0.6887 0.6887
0.29320 0.8138 0.8138
0.29330 0.8792 0.8792
0.29340 0.8174 0.8174
0.29349 0.8840 0.8840
0.29359 0.8204 0.8204
0.29369 0.8882 0.8882
0.29379 0.8888 0.8888
0.29389 0.8888 0.8888
0.29399 0.8246 0.8246
0.29409 0.8918 0.8918
0.29419 0.8918 0.8918
0.29429 0.8924 0.8924
0.29439 0.8258 0.8258
0.29449 0.8930 0.8930
0.29459 0.8950 0.8950
0.29469 0.8954 0.8954
0.29479 0.8978 0.8978
0.29489 0.8996 0.8996
0.29499 0.8342 0.8342
0.29509 0.9025 0.9025
0.29518 0.9037 0.9037
0.29528 0.9049 0.9049
0.29538 0.9055 0.9055
0.29548 0.9055 0.9055
0.29558 0.9079 0.9079
0.29568 0.8456 0.8456
0.29578 0.9085 0.9085
0.29588 0.9721 0.9721
0.29598 0.9109 0.9109
0.29608 0.9130 0.9130
0.29618 0.9157 0.9157
0.29628 0.9157 0.9157
0.29638 0.9181 0.9181
0.29648 0.9211 0.9211
0.29658 0.9313 0.9313
0.29668 0.9325 0.9325
0.29677 0.9325 0.9325
0.29687 0.9745 0.9745
0.29697 0.9379 0.9379
0.29707 0.9547 0.9547
0.29717 0.9559 0.9559
0.29727 0.9601 0.9601
0.29737 0.9775 0.9775
0.29747 0.9787 0.9787
0.29757 0.9784 0.9784
0.29767 0.9673 0.9673
0.29777 0.9679 0.9679
0.29787 0.9691 0.9691
0.29797 0.9685 0.9685
0.29807 0.9691 0.9691
0.29817 0.9703 0.9703
0.29827 0.9715 0.9715
0.29837 0.9715 0.9715
0.29846 0.9637 0.9637
0.29856 0.9745 0.9745
0.29866 0.9799 0.9799
0.29876 0.9751 0.9751
0.29886 0.9745 0.9745
0.29896 0.9841 0.9841
0.29906 0.9784 0.9784
0.29916 0.9841 0.9841
0.29926 0.9877 0.9877
0.29936 0.9619 0.9619
0.29946 0.9403 0.9403
0.29956 0.9595 0.9595
0.29966 0.9721 0.9721
0.29976 0.9547 0.9547
0.29986 0.9523 0.9523
0.29996 0.9661 0.9661
0.30005 0.9625 0.9625
0.30015 0.9829 0.9829
0.30025 0.9805 0.9805
0.30035 0.9961 0.9961
0.30045 1.0069 1.0069
0.30055 1.0162 1.0162
0.30065 1.0015 1.0015
0.30075 0.9835 0.9835
0.30085 0.9919 0.9919
0.30095 0.9931 0.9931
0.30105 0.9859 0.9859
0.30115 1.0051 1.0051
0.30125 0.9979 0.9979
0.30135 1.0135 1.0135
0.30145 0.9967 0.9967
0.30155 1.0123 1.0123
0.30164 1.0069 1.0069
0.30174 0.9907 0.9907
0.30184 0.9925 0.9925
0.30194 0.9967 0.9967
0.30204 1.0156 1.0156
0.30214 1.0249 1.0249
0.30224 1.0237 1.0237
0.30234 1.0141 1.0141
0.30244 1.0165 1.0165
0.30254 1.0117 1.0117
0.30264 1.0243 1.0243
0.30274 0.9847 0.9847
0.30284 0.9685 0.9685
0.30294 0.9721 0.9721
0.30304 0.9769 0.9769
0.30314 0.9829 0.9829
0.30324 0.9919 0.9919
0.30333 0.9949 0.9949
0.30343 0.9973 0.9973
0.30353 0.9988 0.9988
0.30363 1.0015 1.0015
0.30373 1.0057 1.0057
0.30383 1.0189 1.0189
0.30393 1.0363 1.0363
0.30403 0.9817 0.9817
0.30413 0.9133 0.9133
0.30423 0.9163 0.9163
0.30433 0.9175 0.9175
0.30443 0.9193 0.9193
0.30453 0.9193 0.9193
0.30463 0.9235 0.9235
0.30473 0.9253 0.9253
0.30483 0.9283 0.9283
0.30492 0.9307 0.9307
0.30502 0.9334 0.9334
0.30512 0.9331 0.9331
0.30522 0.9361 0.9361
0.30532 0.9373 0.9373
0.30542 0.9391 0.9391
0.30552 0.9397 0.9397
0.30562 0.9439 0.9439
0.30572 0.9481 0.9481
0.30582 0.9511 0.9511
0.30592 0.9541 0.9541
0.30602 0.9565 0.9565
0.30612 0.9637 0.9637
0.30622 0.9661 0.9661
0.30632 0.9721 0.9721
0.30642 0.9847 0.9847
0.30651 1.0102 1.0102
0.30661 1.0183 1.0183
0.30671 1.0255 1.0255
0.30681 1.0357 1.0357
0.30691 1.0483 1.0483
0.30701 0.9823 0.9823
0.30711 0.9613 0.9613
0.30721 0.9649 0.9649
0.30731 0.9211 0.9211
0.30741 0.9331 0.9331
0.30751 0.9409 0.9409
0.30761 0.9205 0.9205
0.30771 0.9475 0.9475
0.30781 0.9523 0.9523
0.30791 0.9523 0.9523
0.30801 0.9394 0.9394
0.30811 0.9535 0.9535
0.30820 0.9391 0.9391
0.30830 0.9583 0.9583
0.30840 0.9451 0.9451
0.30850 0.9655 0.9655
0.30860 0.9475 0.9475
0.30870 0.9679 0.9679
0.30880 0.9469 0.9469
0.30890 0.9733 0.9733
0.30900 0.9841 0.9841
0.30910 0.9817 0.9817
0.30920 0.9859 0.9859
0.30930 0.9919 0.9919
0.30940 0.9979 0.9979
0.30950 0.9982 0.9982
0.30960 0.9679 0.9679
0.30970 0.9967 0.9967
0.30979 0.9949 0.9949
0.30989 1.0489 1.0489
0.30999 0.9127 0.9127
0.31009 0.9115 0.9115
0.31019 0.9151 0.9151
0.31029 0.9151 0.9151
0.31039 0.9163 0.9163
0.31049 0.9163 0.9163
0.31059 0.9163 0.9163
0.31069 0.9181 0.9181
0.31079 0.9175 0.9175
0.31089 0.9175 0.9175
0.31099 0.9190 0.9190
0.31109 0.9187 0.9187
0.31119 0.9193 0.9193
0.31129 0.9187 0.9187
0.31138 0.9193 0.9193
0.31148 0.9199 0.9199
0.31158 0.9193 0.9193
0.31168 0.9223 0.9223
0.31178 0.9211 0.9211
0.31188 0.9211 0.9211
0.31198 0.9223 0.9223
0.31208 0.9205 0.9205
0.31218 0.9223 0.9223
0.31228 0.9229 0.9229
0.31238 0.9223 0.9223
0.31248 0.9238 0.9238
0.31258 0.9235 0.9235
0.31268 0.9241 0.9241
0.31278 0.9247 0.9247
0.31288 0.9301 0.9301
0.31298 0.9553 0.9553
0.31307 0.9595 0.9595
0.31317 0.9655 0.9655
0.31327 0.9583 0.9583
0.31337 0.9655 0.9655
0.31347 0.9565 0.9565
0.31357 0.9727 0.9727
0.31367 0.9571 0.9571
0.31377 0.9595 0.9595
0.31387 0.9595 0.9595
0.31397 0.9736 0.9736
0.31407 0.9787 0.9787
0.31417 0.9817 0.9817
0.31427 0.9913 0.9913
0.31437 0.9793 0.9793
0.31447 0.9877 0.9877
0.31457 0.9865 0.9865
0.31466 0.9775 0.9775
0.31476 0.9973 0.9973
0.31486 1.0201 1.0201
0.31496 0.9775 0.9775
0.31506 0.9979 0.9979
0.31516 0.9913 0.9913
0.31526 1.0057 1.0057
0.31536 1.0003 1.0003
0.31546 0.9916 0.9916
0.31556 1.0297 1.0297
0.31566 1.0081 1.0081
0.31576 1.0087 1.0087
0.31586 0.9871 0.9871
0.31596 0.9277 0.9277
0.31606 0.9295 0.9295
0.31616 0.9277 0.9277
0.31626 0.9301 0.9301
0.31635 0.9295 0.9295
0.31645 0.9307 0.9307
0.31655 0.9301 0.9301
0.31665 0.9337 0.9337
0.31675 0.9349 0.9349
0.31685 0.9379 0.9379
0.31695 0.9424 0.9424
0.31705 0.9403 0.9403
0.31715 0.9457 0.9457
0.31725 0.9427 0.9427
0.31735 0.9493 0.9493
0.31745 0.9463 0.9463
0.31755 0.9457 0.9457
0.31765 0.9529 0.9529
0.31775 0.9523 0.9523
0.31785 0.9409 0.9409
0.31794 0.9379 0.9379
0.31804 0.9451 0.9451
0.31814 1.0045 1.0045
0.31824 1.0027 1.0027
0.31834 1.0075 1.0075
0.31844 1.0060 1.0060
0.31854 0.9973 0.9973
0.31864 0.9571 0.9571
0.31874 0.9589 0.9589
0.31884 0.9589 0.9589
0.31894 0.9511 0.9511
0.31904 0.9595 0.9595
0.31914 0.9523 0.9523
0.31924 0.9601 0.9601
0.31934 0.9511 0.9511
0.31944 0.9607 0.9607
0.31953 0.9535 0.9535
0.31963 0.9613 0.9613
0.31973 0.9535 0.9535
0.31983 0.9631 0.9631
0.31993 0.9550 0.9550
0.32003 0.9637 0.9637
0.32013 0.9553 0.9553
0.32023 0.9643 0.9643
0.32033 0.9535 0.9535
0.32043 0.9649 0.9649
0.32053 0.9565 0.9565
0.32063 0.9643 0.9643
0.32073 0.9571 0.9571
0.32083 0.9649 0.9649
0.32093 0.9577 0.9577
0.32103 0.9667 0.9667
0.32113 0.9667 0.9667
0.32122 0.9667 0.9667
0.32132 0.9685 0.9685
0.32142 0.9592 0.9592
0.32152 0.9673 0.9673
0.32162 0.9685 0.9685
0.32172 0.9691 0.9691
0.32182 0.9685 0.9685
0.32192 0.9679 0.9679
0.32202 0.9715 0.9715
0.32212 0.9619 0.9619
0.32222 0.9709 0.9709
0.32232 0.9721 0.9721
0.32242 0.9625 0.9625
0.32252 0.9727 0.9727
0.32262 0.9727 0.9727
0.32272 0.9733 0.9733
0.32281 0.9637 0.9637
0.32291 0.9754 0.9754
0.32301 0.9739 0.9739
0.32311 0.9655 0.9655
0.32321 0.9739 0.9739
0.32331 0.9655 0.9655
0.32341 0.9775 0.9775
0.32351 0.9679 0.9679
0.32361 0.9799 0.9799
0.32371 0.9691 0.9691
0.32381 0.9769 0.9769
0.32391 0.9799 0.9799
0.32401 0.9691 0.9691
0.32411 0.9817 0.9817
0.32421 0.9811 0.9811
0.32431 0.9829 0.9829
0.32440 0.9748 0.9748
0.32450 0.9841 0.9841
0.32460 0.9901 0.9901
0.32470 0.9895 0.9895
0.32480 0.9853 0.9853
0.32490 0.9901 0.9901
0.32500 0.9751 0.9751
0.32510 0.9949 0.9949
0.32520 0.9877 0.9877
0.32530 0.9991 0.9991
0.32540 0.9865 0.9865
0.32550 0.9835 0.9835
0.32560 0.9985 0.9985
0.32570 1.0033 1.0033
0.32580 1.0051 1.0051
0.32590 0.9916 0.9916
0.32600 0.9925 0.9925
0.32609 0.9931 0.9931
0.32619 1.0063 1.0063
0.32629 0.9937 0.9937
0.32639 0.9931 0.9931
0.32649 1.0057 1.0057
0.32659 1.0003 1.0003
0.32669 1.0177 1.0177
0.32679 0.9961 0.9961
0.32689 0.9847 0.9847
0.32699 1.0057 1.0057
0.32709 1.0147 1.0147
0.32719 1.0141 1.0141
0.32729 1.0183 1.0183
0.32739 1.0276 1.0276
0.32749 0.9967 0.9967
0.32759 1.0267 1.0267
0.32768 1.0405 1.0405
0.32778 0.9835 0.9835
0.32788 0.9145 0.9145
0.32798 0.9181 0.9181
0.32808 0.8564 0.8564
0.32818 0.8576 0.8576
0.32828 0.8594 0.8594
0.32838 0.8618 0.8618
0.32848 0.8642 0.8642
0.32858 0.8660 0.8660
0.32868 0.8666 0.8666
0.32878 0.8672 0.8672
0.32888 0.8692 0.8692
0.32898 0.8696 0.8696
0.32908 0.8708 0.8708
0.32918 0.8096 0.8096
0.32927 0.8732 0.8732
0.32937 0.8750 0.8750
0.32947 0.8762 0.8762
0.32957 0.8780 0.8780
0.32967 0.8804 0.8804
0.32977 0.8828 0.8828
0.32987 0.8882 0.8882
0.32997 0.8954 0.8954
0.33007 0.8996 0.8996
0.33017 0.8300 0.8300
0.33027 0.9043 0.9043
0.33037 0.8338 0.8338
0.33047 0.7622 0.7622
0.33057 0.8282 0.8282
0.33067 0.8966 0.8966
0.33077 0.9013 0.9013
0.33087 0.9067 0.9067
0.33096 0.9103 0.9103
0.33106 0.9139 0.9139
0.33116 0.9175 0.9175
0.33126 0.9187 0.9187
0.33136 0.8300 0.8300
0.33146 0.9211 0.9211
0.33156 0.9229 0.9229
0.33166 0.9259 0.9259
0.33176 0.9055 0.9055
0.33186 0.9226 0.9226
0.33196 0.8360 0.8360
0.33206 0.9091 0.9091
0.33216 0.9115 0.9115
0.33226 0.8408 0.8408
0.33236 0.9103 0.9103
0.33246 0.8414 0.8414
0.33255 0.9157 0.9157
0.33265 0.8438 0.8438
0.33275 0.9217 0.9217
0.33285 0.8510 0.8510
0.33295 0.9355 0.9355
0.33305 0.8636 0.8636
0.33315 0.9343 0.9343
0.33325 0.8690 0.8690
0.33335 0.9556 0.9556
0.33345 0.9493 0.9493
0.33355 0.9715 0.9715
0.33365 0.9835 0.9835
0.33375 0.9385 0.9385
0.33385 0.9817 0.9817
0.33395 0.9949 0.9949
0.33405 0.9691 0.9691
0.33415 1.0279 1.0279
0.33424 1.0273 1.0273
0.33434 1.0297 1.0297
0.33444 0.9883 0.9883
0.33454 0.9703 0.9703
0.33464 0.9769 0.9769
0.33474 0.9505 0.9505
0.33484 0.9532 0.9532
0.33494 0.9547 0.9547
0.33504 0.9559 0.9559
0.33514 0.9613 0.9613
0.33524 0.9739 0.9739
0.33534 0.9817 0.9817
0.33544 0.9853 0.9853
0.33554 0.9871 0.9871
0.33564 0.9913 0.9913
0.33574 0.9943 0.9943
0.33583 0.9967 0.9967
0.33593 1.0009 1.0009
0.33603 1.0015 1.0015
0.33613 1.0027 1.0027
0.33623 0.9529 0.9529
0.33633 0.9784 0.9784
0.33643 0.9949 0.9949
0.33653 1.0213 1.0213
0.33663 1.0327 1.0327
0.33673 0.9391 0.9391
0.33683 0.9025 0.9025
0.33693 0.9049 0.9049
0.33703 0.9073 0.9073
0.33713 0.9085 0.9085
0.33723 0.9097 0.9097
0.33733 0.9097 0.9097
0.33742 0.9091 0.9091
0.33752 0.9121 0.9121
0.33762 0.9109 0.9109
0.33772 0.9127 0.9127
0.33782 0.9178 0.9178
0.33792 0.9223 0.9223
0.33802 0.9277 0.9277
0.33812 0.9235 0.9235
0.33822 0.9235 0.9235
0.33832 0.9235 0.9235
0.33842 0.9241 0.9241
0.33852 0.9247 0.9247
0.33862 0.9313 0.9313
0.33872 0.9259 0.9259
